"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Sep 02 16:32:15 GMT 2021","Thu Sep 02 16:32:15 GMT 2021","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","exactMatcherTest","exactMatcherTest",""
"skipped","Thu Sep 02 16:32:15 GMT 2021","Thu Sep 02 16:32:15 GMT 2021","6","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","allDataFilterTest","allDataFilterTest",""
"skipped","Thu Sep 02 16:32:15 GMT 2021","Thu Sep 02 16:32:15 GMT 2021","1","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByIndexTest","lineByIndexTest",""
"skipped","Thu Sep 02 16:32:15 GMT 2021","Thu Sep 02 16:32:15 GMT 2021","1","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","linesFilterTest","linesFilterTest",""
"skipped","Thu Sep 02 16:32:15 GMT 2021","Thu Sep 02 16:32:15 GMT 2021","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","noRowsTest","noRowsTest",""
"skipped","Thu Sep 02 16:32:15 GMT 2021","Thu Sep 02 16:32:15 GMT 2021","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","commonMatchersTest","commonMatchersTest",""
"skipped","Thu Sep 02 16:32:15 GMT 2021","Thu Sep 02 16:32:15 GMT 2021","0","JDI-Light Performance","Tests","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","customMenuTest","customMenuTest",""
"skipped","Thu Sep 02 16:32:15 GMT 2021","Thu Sep 02 16:32:15 GMT 2021","1","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowMatcherTest","rowMatcherTest",""
"skipped","Thu Sep 02 16:32:15 GMT 2021","Thu Sep 02 16:32:15 GMT 2021","0","JDI-Light Performance","Tests","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","loginTest","loginTest",""
"skipped","Thu Sep 02 16:32:15 GMT 2021","Thu Sep 02 16:32:15 GMT 2021","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowsAllTest","rowsAllTest",""
"skipped","Thu Sep 02 16:32:15 GMT 2021","Thu Sep 02 16:32:15 GMT 2021","1","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineFilterTest","lineFilterTest",""
"skipped","Thu Sep 02 16:32:15 GMT 2021","Thu Sep 02 16:32:15 GMT 2021","9","JDI-Light Performance","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableValidateTest","hugeTableValidateTest",""
"skipped","Thu Sep 02 16:32:15 GMT 2021","Thu Sep 02 16:32:15 GMT 2021","0","JDI-Light Performance","Tests","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","menuTest","menuTest",""
"skipped","Thu Sep 02 16:32:15 GMT 2021","Thu Sep 02 16:32:15 GMT 2021","0","JDI-Light Performance","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","longTextTest","longTextTest",""
