"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","5","JDI-Light Performance","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","bigDropdownTest","bigDropdownTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableValidateTest","hugeTableValidateTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableSearchTest","hugeTableSearchTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","fillContactsTest","fillContactsTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","valueTest","valueTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","linesFilterTest","linesFilterTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","8","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByIndexTest","lineByIndexTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","noRowsTest","noRowsTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","atLeastTest","atLeastTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineFilterTest","lineFilterTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","customMenuTest","customMenuTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","1","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableParamsTest","tableParamsTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnNameTest","dataColumnNameTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherTest","rowTableMatcherTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","exactMatcherTest","exactMatcherTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowsAllTest","rowsAllTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","1","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowDataExactMatcherTest","rowDataExactMatcherTest",""
"broken","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","3","JDI-Light Performance","Tests","org.mytests.tests.example.RetryTests","org.mytests.tests.example.RetryTests","setUp","setUp",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnTestIndex","dataColumnTestIndex",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowDataMatcherTest","rowDataMatcherTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","1","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","commonMatchersTest","commonMatchersTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","1","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowMatcherTest","rowMatcherTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableChainTest","tableChainTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherSingleTest","rowTableMatcherSingleTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","loginTest","loginTest",""
"skipped","Tue Oct 25 16:02:09 GMT 2022","Tue Oct 25 16:02:09 GMT 2022","0","JDI-Light Performance","Tests","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","menuTest","menuTest",""
